tanggal,periode_data,pm10,pm25,so2,co,o3,no2,max,critical,categori,stasiun,_baris_sumber,tanggal_dt,row_param_max,cat_from_raw_max,critical_candidates,jumlah_critical_candidates,critical_final,flag_multi_critical,critical_status,critical_candidates_str,periode_expected,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,jumlah_param_pada_max,flag_multi_param_max,categori_expected,jumlah_parameter_terisi,critical_terisi_flag,duplicate_group_size,duplicate_group_id,duplicate_type,dedup_action,used_for_main_dashboard_kpi
2016-03-12,201603,22.0,,28.0,8.0,31.0,4.0,31.0,O3,BAIK,DKI3 Jagakarsa,6923,2016-03-12,31.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201603,2016-03-12,201612,31.0,O3,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,86.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-04-12,201604,71.0,,21.0,28.0,85.0,8.0,85.0,O3,SEDANG,DKI3 Jagakarsa,6954,2016-04-12,85.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201604,2016-04-12,201604,85.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,87.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-04-12,201604,32.0,,28.0,7.0,28.0,3.0,32.0,PM10,BAIK,DKI3 Jagakarsa,6955,2016-04-12,32.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201604,2016-04-12,201612,32.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,87.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-05-12,201605,12.0,,23.0,22.0,66.0,4.0,66.0,O3,SEDANG,DKI3 Jagakarsa,6981,2016-05-12,66.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201605,2016-05-12,201605,66.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,88.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-05-12,201605,12.0,,28.0,6.0,29.0,3.0,29.0,O3,BAIK,DKI3 Jagakarsa,6982,2016-05-12,29.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201605,2016-05-12,201612,29.0,O3,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,88.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-06-12,201606,27.0,,22.0,22.0,94.0,3.0,94.0,O3,SEDANG,DKI3 Jagakarsa,7012,2016-06-12,94.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201606,2016-06-12,201606,94.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,89.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-06-12,201606,27.0,,29.0,8.0,42.0,4.0,42.0,O3,BAIK,DKI3 Jagakarsa,7013,2016-06-12,42.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201606,2016-06-12,201612,42.0,O3,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,89.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-07-12,201607,35.0,,22.0,10.0,50.0,4.0,50.0,O3,BAIK,DKI3 Jagakarsa,7042,2016-07-12,50.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201607,2016-07-12,201607,50.0,O3,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,90.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-07-12,201607,54.0,,29.0,9.0,45.0,4.0,54.0,PM10,SEDANG,DKI3 Jagakarsa,7043,2016-07-12,54.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201607,2016-07-12,201612,54.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,90.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-01,201608,55.0,,25.0,14.0,85.0,3.0,85.0,O3,SEDANG,DKI3 Jagakarsa,7062,2016-08-01,85.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-01,201609,85.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,91.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-01,201608,55.0,,24.0,12.0,100.0,4.0,100.0,O3,SEDANG,DKI3 Jagakarsa,7063,2016-08-01,100.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-01,201608,100.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,91.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-02,201608,55.0,,24.0,21.0,141.0,6.0,141.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7064,2016-08-02,141.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-02,201609,141.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,92.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-02,201608,48.0,,23.0,14.0,94.0,6.0,94.0,O3,SEDANG,DKI3 Jagakarsa,7065,2016-08-02,94.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-02,201608,94.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,92.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-03,201608,60.0,,25.0,30.0,92.0,5.0,92.0,O3,SEDANG,DKI3 Jagakarsa,7066,2016-08-03,92.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-03,201609,92.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,93.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-03,201608,42.0,,24.0,13.0,110.0,5.0,110.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7067,2016-08-03,110.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-03,201608,110.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,93.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-04,201608,60.0,,24.0,16.0,53.0,3.0,60.0,PM10,SEDANG,DKI3 Jagakarsa,7068,2016-08-04,60.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-04,201609,60.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,94.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-04,201608,62.0,,25.0,24.0,114.0,7.0,114.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7069,2016-08-04,114.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-04,201608,114.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,94.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-05,201608,62.0,,26.0,17.0,22.0,6.0,62.0,PM10,SEDANG,DKI3 Jagakarsa,7070,2016-08-05,62.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-05,201609,62.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,95.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-05,201608,70.0,,24.0,22.0,108.0,5.0,108.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7071,2016-08-05,108.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-05,201608,108.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,95.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-06,201608,65.0,,27.0,27.0,42.0,7.0,65.0,PM10,SEDANG,DKI3 Jagakarsa,7072,2016-08-06,65.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-06,201609,65.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,96.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-06,201608,72.0,,24.0,18.0,87.0,4.0,87.0,O3,SEDANG,DKI3 Jagakarsa,7073,2016-08-06,87.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-06,201608,87.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,96.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-07,201608,61.0,,24.0,15.0,36.0,5.5,61.0,PM10,SEDANG,DKI3 Jagakarsa,7074,2016-08-07,61.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-07,201609,61.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,97.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-07,201608,58.0,,25.0,14.0,70.0,5.5,70.0,O3,SEDANG,DKI3 Jagakarsa,7075,2016-08-07,70.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-07,201608,70.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,97.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-08,201608,55.0,,25.0,15.0,37.0,4.0,55.0,PM10,SEDANG,DKI3 Jagakarsa,7076,2016-08-08,55.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-08,201609,55.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,98.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-08,201608,46.0,,23.0,10.0,54.0,4.0,54.0,O3,SEDANG,DKI3 Jagakarsa,7077,2016-08-08,54.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-08,201608,54.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,98.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-09,201608,60.0,,25.0,18.0,38.0,4.0,60.0,PM10,SEDANG,DKI3 Jagakarsa,7078,2016-08-09,60.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-09,201609,60.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,99.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-09,201608,37.0,,24.0,16.0,63.0,4.0,63.0,O3,SEDANG,DKI3 Jagakarsa,7079,2016-08-09,63.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-09,201608,63.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,99.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-10,201608,68.0,,26.0,30.0,23.0,8.0,68.0,PM10,SEDANG,DKI3 Jagakarsa,7080,2016-08-10,68.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-10,201609,68.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,100.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-10,201608,50.0,,24.0,17.0,72.0,6.0,72.0,O3,SEDANG,DKI3 Jagakarsa,7081,2016-08-10,72.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-10,201608,72.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,100.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-11,201608,55.0,,26.0,14.0,24.0,2.0,55.0,PM10,SEDANG,DKI3 Jagakarsa,7082,2016-08-11,55.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-11,201609,55.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,101.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-11,201608,57.0,,25.0,17.0,88.0,6.0,88.0,O3,SEDANG,DKI3 Jagakarsa,7083,2016-08-11,88.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-11,201608,88.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,101.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-12,201608,53.0,,25.0,11.0,25.0,4.0,53.0,PM10,SEDANG,DKI3 Jagakarsa,7084,2016-08-12,53.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-12,201609,53.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,102.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-12,201608,59.0,,25.0,16.0,119.0,4.0,119.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7085,2016-08-12,119.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-12,201608,119.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,102.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-13,201608,62.0,,27.0,19.0,29.0,5.0,62.0,PM10,SEDANG,DKI3 Jagakarsa,7086,2016-08-13,62.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-13,201609,62.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,103.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-13,201608,59.0,,24.0,14.0,103.0,3.0,103.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7087,2016-08-13,103.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-13,201608,103.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,103.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-14,201608,55.0,,26.0,14.0,36.0,7.0,55.0,PM10,SEDANG,DKI3 Jagakarsa,7088,2016-08-14,55.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-14,201609,55.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,104.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-14,201608,50.0,,23.0,12.0,72.0,2.0,72.0,O3,SEDANG,DKI3 Jagakarsa,7089,2016-08-14,72.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-14,201608,72.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,104.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-15,201608,38.0,,25.0,10.0,23.0,4.0,38.0,PM10,BAIK,DKI3 Jagakarsa,7090,2016-08-15,38.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-15,201609,38.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,105.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-15,201608,31.0,,24.0,16.0,95.0,4.0,95.0,O3,SEDANG,DKI3 Jagakarsa,7091,2016-08-15,95.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-15,201608,95.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,105.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-16,201608,57.0,,28.0,18.0,22.0,5.0,57.0,PM10,SEDANG,DKI3 Jagakarsa,7092,2016-08-16,57.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-16,201609,57.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,106.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-16,201608,72.0,,27.0,21.0,107.0,7.0,107.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7093,2016-08-16,107.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-16,201608,107.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,106.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-17,201608,65.0,,27.0,12.0,31.0,4.0,65.0,PM10,SEDANG,DKI3 Jagakarsa,7094,2016-08-17,65.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-17,201609,65.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,107.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-17,201608,86.0,,25.0,28.0,55.0,7.0,86.0,PM10,SEDANG,DKI3 Jagakarsa,7095,2016-08-17,86.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-17,201608,86.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,107.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-18,201608,58.0,,28.0,11.0,30.0,6.0,58.0,PM10,SEDANG,DKI3 Jagakarsa,7096,2016-08-18,58.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-18,201609,58.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,108.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-18,201608,50.0,,24.0,17.0,73.0,6.0,73.0,O3,SEDANG,DKI3 Jagakarsa,7097,2016-08-18,73.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-18,201608,73.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,108.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-19,201608,52.0,,26.0,14.0,43.0,5.0,52.0,PM10,SEDANG,DKI3 Jagakarsa,7098,2016-08-19,52.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-19,201609,52.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,109.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-19,201608,71.0,,25.0,14.0,75.0,2.0,75.0,O3,SEDANG,DKI3 Jagakarsa,7099,2016-08-19,75.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-19,201608,75.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,109.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-20,201608,54.0,,25.0,15.0,45.0,4.0,54.0,PM10,SEDANG,DKI3 Jagakarsa,7100,2016-08-20,54.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-20,201609,54.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,110.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-20,201608,49.0,,25.0,15.0,115.0,4.0,115.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,7101,2016-08-20,115.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-20,201608,115.0,O3,TIDAK SEHAT,DKI3 Jagakarsa,1,False,TIDAK SEHAT,5,1,2,110.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-21,201608,46.0,,26.0,11.0,27.0,3.0,46.0,PM10,BAIK,DKI3 Jagakarsa,7102,2016-08-21,46.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-21,201609,46.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,111.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-21,201608,52.0,,25.0,12.0,88.0,3.0,88.0,O3,SEDANG,DKI3 Jagakarsa,7103,2016-08-21,88.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-21,201608,88.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,111.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-22,201608,43.0,,29.0,21.0,22.0,2.0,43.0,PM10,BAIK,DKI3 Jagakarsa,7104,2016-08-22,43.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-22,201609,43.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,112.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-22,201608,54.0,,27.0,16.0,76.0,2.0,76.0,O3,SEDANG,DKI3 Jagakarsa,7105,2016-08-22,76.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-22,201608,76.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,112.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-23,201608,44.0,,25.0,13.0,23.0,6.0,44.0,PM10,BAIK,DKI3 Jagakarsa,7106,2016-08-23,44.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-23,201609,44.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,113.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-23,201608,65.0,,27.0,15.0,67.0,6.0,67.0,O3,SEDANG,DKI3 Jagakarsa,7107,2016-08-23,67.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-23,201608,67.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,113.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-24,201608,56.0,,25.0,12.0,18.0,8.0,56.0,PM10,SEDANG,DKI3 Jagakarsa,7108,2016-08-24,56.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-24,201609,56.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,114.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-24,201608,70.0,,25.0,14.0,93.0,8.0,93.0,O3,SEDANG,DKI3 Jagakarsa,7109,2016-08-24,93.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-24,201608,93.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,114.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-25,201608,41.0,,25.0,20.0,15.0,4.0,41.0,PM10,BAIK,DKI3 Jagakarsa,7110,2016-08-25,41.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-25,201609,41.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,115.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-25,201608,60.0,,25.0,20.0,96.0,4.0,96.0,O3,SEDANG,DKI3 Jagakarsa,7111,2016-08-25,96.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-25,201608,96.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,115.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-26,201608,40.0,,25.0,11.0,15.0,6.0,40.0,PM10,BAIK,DKI3 Jagakarsa,7112,2016-08-26,40.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-26,201609,40.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,116.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-26,201608,67.0,,26.0,15.0,75.0,6.0,75.0,O3,SEDANG,DKI3 Jagakarsa,7113,2016-08-26,75.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201608,2016-08-26,201608,75.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,116.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-08-27,201608,55.0,,27.0,15.0,25.0,8.0,55.0,PM10,SEDANG,DKI3 Jagakarsa,7114,2016-08-27,55.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-27,201609,55.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,117.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-08-27,201608,72.0,,26.0,22.0,63.0,7.0,72.0,PM10,SEDANG,DKI3 Jagakarsa,7115,2016-08-27,72.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201608,2016-08-27,201608,72.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,117.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
